FIPS,damage,deaths,injuries,cost,cost_percent_of_median,cost_bins,danger_bins
22061,18682500.0,9.0,14.0,100382500.0,212.52844969036153,3,4
22063,2161619150.0,4.0,10.0,2198119150.0,4653.82766103848,5,5
22065,48702500.0,2.0,18.0,67602500.0,143.12708410522416,3,4
22067,24285100.0,2.0,5.0,42535100.0,90.05472926480708,2,4
22069,27836500.0,3.0,21.0,55886500.0,118.32212988937702,3,5
22071,43215641550.0,1295.0,188.0,54880041550.0,116191.26988831842,5,4
22073,61330000.0,11.0,5.0,160580000.0,339.97776954427565,3,4
22075,14387642500.0,12.0,0.0,14495642500.0,30689.975123061453,5,4
22077,63199850.0,2.0,2.0,81299850.0,172.1269253162547,3,4
22079,340585500.0,5.0,25.0,386835500.0,819.0028052717938,4,5
22081,9498000.0,1.0,1.0,18548000.0,39.26957074048589,2,4
22083,31482000.0,1.0,4.0,40682000.0,86.13137140739957,2,3
22085,15304500.0,2.0,9.0,33754500.0,71.46456359498227,2,4
22087,19345135900.0,281.0,1.0,21874185900.0,46311.7258243794,5,3
22089,401598900.0,0.0,101.0,406648900.0,860.9514635050018,4,4
22091,60199350.0,3.0,0.0,87199350.0,184.6172656539459,3,4
22093,68903950.0,3.0,75.0,99653950.0,210.98597364103108,3,4
22095,626165700.0,3.0,21.0,654215700.0,1385.096490763775,4,4
22097,340410000.0,7.0,41.0,405460000.0,858.4343407611284,4,4
22099,388349000.0,4.0,11.0,424899000.0,899.5903244587943,4,4
22101,564151000.0,0.0,3.0,564301000.0,1194.730323400201,4,4
22103,11329677700.0,9.0,78.0,11414577700.0,24166.787063991957,5,5
22105,1116330200.0,9.0,15.0,1198080200.0,2536.5589371724977,4,5
22107,32697000.0,0.0,3.0,32847000.0,69.54321706452126,2,3
22109,877354400.0,6.0,44.0,933554400.0,1976.5085481395224,4,5
22111,14315500.0,4.0,5.0,50565500.0,107.0565818027841,3,4
22113,625879000.0,0.0,3.0,626029000.0,1325.4199968242206,4,5
22115,62989000.0,0.0,3.0,63139000.0,133.6770232361192,3,4
22117,3753586050.0,6.0,2.0,3807686050.0,8061.580585402001,5,4
22119,6440500.0,6.0,5.0,60690500.0,128.49309267982852,3,3
22121,31815750.0,0.0,0.0,31815750.0,67.35986873445191,2,2
22123,17107750.0,0.0,4.0,17307750.0,36.64373048218917,2,4
22125,35541500.0,3.0,0.0,62541500.0,132.41200444609115,3,3
22127,6230000.0,1.0,14.0,15930000.0,33.726777113216535,2,4
23001,70602400.0,2.0,3.0,88752400.0,187.9053617742021,3,1
23003,21830000.0,7.0,24.0,86030000.0,182.14153390144497,3,4
23005,161465500.0,5.0,22.0,207565500.0,439.45482453818875,3,3
23007,24148500.0,1.0,14.0,33848500.0,71.66357910337162,2,2
23009,30145500.0,7.0,34.0,94845500.0,200.80558937172498,3,1
23011,107187000.0,1.0,4.0,116387000.0,246.4129571799079,3,3
23013,13959000.0,2.0,3.0,32109000.0,67.9807336050389,2,1
23015,17088500.0,0.0,2.0,17188500.0,36.39125602074842,2,1
23017,79503900.0,3.0,8.0,106903900.0,226.33546816281162,3,4
23019,92051000.0,0.0,134.0,98751000.0,209.0742603080506,3,3
23021,5838500.0,2.0,9.0,24288500.0,51.423278462922774,2,2
23023,18462500.0,0.0,0.0,18462500.0,39.08855131530196,2,2
23025,30302400.0,0.0,1.0,30352400.0,64.2616842216694,2,3
23027,60837500.0,0.0,0.0,60837500.0,128.8043190599693,3,1
23029,36104500.0,0.0,0.0,36104500.0,76.43995130471603,2,1
23031,149799500.0,8.0,23.0,222949500.0,472.02561795373947,3,3
24001,17798080.0,0.0,6.0,18098080.0,38.31700629862912,2,3
24003,38012650.0,22.0,160.0,244012650.0,516.6202297147091,3,4
24005,680639333.3333335,125.66666666666666,455.66666666666674,1834422666.6666667,3883.814463910796,4,4
24009,44992460.0,7.0,320.0,123992460.0,262.5151325887895,3,3
24011,12542600.0,4.0,21.0,49592600.0,104.99677129095433,3,2
24013,11448130.0,5.0,35.0,58198130.0,123.21628116233525,3,4
24015,17823800.0,6.0,47.0,74173800.0,157.0397501720214,3,4
24017,137028180.0,2.0,206.0,165328180.0,350.03055099772405,3,5
24019,9838000.0,2.0,3.0,27988000.0,59.2558090297994,2,3
24021,90233650.0,17.0,27.0,244583650.0,517.8291430688615,3,4
24023,7958000.0,0.0,1.0,8008000.0,16.954427565765098,2,4
24025,6408000.0,10.0,38.0,98308000.0,208.13634679510932,3,4
24027,36501250.0,4.0,0.0,72501250.0,153.4986502937596,3,3
24029,25043460.0,0.0,14.0,25743460.0,54.50369978298841,2,2
24031,19371600.0,8.0,23.0,92521600.0,195.88546022336314,3,4
24033,128896800.0,33.0,189.0,435346800.0,921.7102630603927,4,4
24035,85078270.0,4.0,28.0,122478270.0,259.30931032657594,3,4
24037,194291200.0,4.0,310.0,245791200.0,520.3857513364738,3,4
24039,14795000.0,0.0,0.0,14795000.0,31.323770708728098,2,2
24041,11603430.0,10.0,92.0,106203430.0,224.85244270364686,3,2
24043,43813840.0,0.0,11.0,44363840.0,93.92651246493409,2,4
24045,14894000.0,1.0,1.0,23944000.0,50.6939077965384,2,2
24047,27368000.0,12.0,2.0,135468000.0,286.8109881966866,3,2
24510,180274316.66666663,68.33333333333333,211.33333333333331,805840983.3333333,1706.115457224016,4,2
25001,34631740.0,7.0,11.0,98181740.0,207.8690308579897,3,2
25003,9721900.0,1.0,23.0,19871900.0,42.07251362938654,2,4
25005,69397060.0,5.0,12.0,114997060.0,243.47019531043244,3,3
25007,23178140.0,0.0,0.0,23178140.0,49.07243952786746,2,2
25009,93936150.0,8.0,40.0,167936150.0,355.55210924681097,3,2
25011,89995580.0,3.0,57.0,119845580.0,253.73541523315515,3,4
25013,276345060.0,5.0,210.0,331845060.0,702.5778013020696,4,4
25015,34369560.0,1.0,23.0,44519560.0,94.2562007092574,2,3
25017,106723530.0,11.0,70.0,209223530.0,442.9651828719631,3,3
25019,3154780.0,2.0,2.0,21254780.0,45.000328163870215,2,1
25021,130947230.0,16.0,53.0,277597230.0,587.7250410204838,3,4
25023,76126790.0,8.0,91.0,152676790.0,323.2452019266395,3,3
25025,70965080.0,10.0,49.0,163415080.0,345.98016196474885,3,3
25027,104419780.0,9.0,132.0,192019780.0,406.54163976075796,3,5
26001,605000.0,0.0,1.0,655000.0,1.3867569999470704,0,1
26003,643500.0,7.0,4.0,63843500.0,135.1685809559096,3,1
26005,48822500.0,2.0,7.0,67172500.0,142.21669401365585,3,2
26007,1009000.0,0.0,1.0,1059000.0,2.2421002487693857,0,1
26009,1765000.0,0.0,1.0,1815000.0,3.8426930609220347,1,1
26011,756000.0,0.0,5.0,1006000.0,2.129889377017943,0,1
26013,4943900.0,2.0,12.0,23543900.0,49.846821574127986,2,1
26015,41144500.0,0.0,1.0,41194500.0,87.21642936537341,2,1
26017,59242750.0,8.0,24.0,132442750.0,280.4059704652517,3,2
26019,1418000.0,2.0,2.0,19518000.0,41.323241412163235,2,0
26021,19082500.0,34.0,29.0,326532500.0,691.3301222675065,4,2
26023,1446000.0,2.0,16.0,20246000.0,42.86455300905097,2,1
26025,69796500.0,1.0,10.0,79296500.0,167.88546022336314,3,2
26027,8291500.0,0.0,20.0,9291500.0,19.671836129783518,2,2
26029,260000.0,0.0,0.0,260000.0,0.5504684274599058,0,0
26031,981500.0,0.0,3.0,1131500.0,2.395596252580321,1,1
26033,435300.0,0.0,0.0,435300.0,0.92161117874345,0,0
26035,18423520.0,4.0,3.0,54573520.0,115.54230667442968,3,0
26037,35497700.0,2.0,0.0,53497700.0,113.26459535277615,3,1
26039,5407000.0,0.0,1.0,5457000.0,11.553485417879637,1,1
26041,3230200.0,8.0,14.0,75930200.0,160.75837611813898,3,2
26043,8946500.0,6.0,16.0,63746500.0,134.96321388874185,3,2
26045,95594500.0,1.0,6.0,104894500.0,222.08119409305033,3,2
26047,1206000.0,2.0,1.0,19256000.0,40.76853861218441,2,0
26049,114397000.0,6.0,90.0,172897000.0,366.055152702059,3,4
26051,1056500.0,1.0,6.0,10356500.0,21.926639496109672,2,0
26053,45025500.0,4.0,5.0,81275500.0,172.07537183083681,3,2
26055,16741500.0,1.0,1.0,25791500.0,54.605409410892925,2,0
26057,30709500.0,0.0,1.0,30759500.0,65.12359074789605,2,1
26059,3087000.0,1.0,2.0,12187000.0,25.802148944053354,2,1
26061,104640500.0,5.0,10.0,150140500.0,317.87540358863066,3,1
26063,29343200.0,1.0,23.0,39493200.0,83.61446038215212,2,2
26065,71909500.0,2.0,2.0,90009500.0,190.56687662097073,3,2
26067,40414500.0,0.0,8.0,40814500.0,86.41189858677816,2,1
26069,600000.0,0.0,6.0,900000.0,1.9054676335150584,0,1
26071,6755500.0,4.0,0.0,42755500.0,90.52135711639231,2,1
26073,103650000.0,0.0,1.0,103700000.0,219.55221510612395,3,1
26075,33647000.0,0.0,4.0,33847000.0,71.66040332398242,2,1
26077,184290000.0,0.0,11.0,184840000.0,391.3407081988038,3,2
26079,2733000.0,1.0,2.0,11833000.0,25.052665008204094,2,1
26081,113434500.0,3.0,68.0,143834500.0,304.5244270364685,3,2
26083,1036000.0,0.0,0.0,1036000.0,2.1934049648017786,0,0
26085,21933000.0,0.0,0.0,21933000.0,46.43624622876197,2,1
26087,54647500.0,6.0,29.0,110097500.0,233.09691420102686,3,2
26089,25754000.0,4.0,0.0,61754000.0,130.74472026676546,3,0
26091,57764500.0,1.0,30.0,68264500.0,144.52866140898746,3,2
26093,96355000.0,2.0,39.0,116305000.0,246.23934790663208,3,3
26095,25482000.0,3.0,0.0,52482000.0,111.11416926904145,3,1
26097,280000.0,0.0,0.0,280000.0,0.5928121526491293,0,0
26099,780592000.0,12.0,157.0,896442000.0,1897.9346848038958,4,2
26101,2986500.0,3.0,0.0,29986500.0,63.48700576933256,2,0
26103,109549500.0,27.0,68.0,355949500.0,753.6113904620759,4,3
26105,21752000.0,0.0,5.0,22002000.0,46.5823320806648,2,1
26107,35401110.0,0.0,16.0,36201110.0,76.64449266924258,2,1
26109,3259500.0,6.0,3.0,57409500.0,121.54660456253639,3,1
26111,153877000.0,0.0,26.0,155177000.0,328.53861218440693,3,2
26113,1067000.0,0.0,2.0,1167000.0,2.4707563647911925,1,0
26115,133679000.0,8.0,65.0,208929000.0,442.34160800296405,3,3
26117,42992500.0,0.0,28.0,44392500.0,93.98719102313025,2,1
26119,812000.0,0.0,1.0,862000.0,1.825014555655534,0,1
26121,68733200.0,2.0,5.0,86983200.0,184.15963584396337,3,1
26123,35262250.0,2.0,0.0,53262250.0,112.76610384798602,3,1
26125,798989000.0,33.0,445.0,1118239000.0,2367.520245593606,4,3
26127,31407000.0,0.0,37.0,33257000.0,70.41126343090033,2,0
26129,33663530.0,1.0,8.0,43063530.0,91.17351399989414,2,1
26131,1557000.0,4.0,6.0,37857000.0,80.15032022442175,2,1
26133,22984500.0,0.0,2.0,23084500.0,48.87418620653152,2,1
26135,4486000.0,2.0,4.0,22686000.0,48.030487482136245,2,1
26137,3238500.0,0.0,1.0,3288500.0,6.962367014238077,1,1
26139,120721000.0,7.0,65.0,186971000.0,395.8524321177156,3,1
26141,4149000.0,1.0,1.0,13199000.0,27.944741438628064,2,0
26143,767500.0,0.0,1.0,817500.0,1.7307997671095117,0,0
26145,88060800.0,0.0,67.0,91410800.0,193.53368972635369,3,3
26147,98484000.0,5.0,39.0,145434000.0,307.9108664584767,3,3
26149,2687450.0,5.0,8.0,48087450.0,101.81008839252634,3,2
26151,34242500.0,2.0,23.0,53392500.0,113.04186735828084,3,2
26153,1084000.0,4.0,6.0,37384000.0,79.14889112369661,2,1
26155,38130500.0,0.0,32.0,39730500.0,84.11686868152226,2,2
26157,42666950.0,0.0,23.0,43816950.0,92.76864447149737,2,2
26159,78270000.0,2.0,3.0,96420000.0,204.1390991372466,3,2
26161,126969500.0,6.0,64.0,184169500.0,389.9211348118351,3,3
26163,1397802000.0,39.0,1294.0,1813502000.0,3839.521515905362,4,3
26165,2291000.0,0.0,0.0,2291000.0,4.850473720425554,1,0
27001,1361000.0,2.0,4.0,19561000.0,41.414280421320065,2,2
27003,520050600.0,8.0,16.0,592850600.0,1255.1751442333139,4,3
27005,3854200.0,0.0,1.0,3904200.0,8.265918594188323,1,3
27007,1647300.0,2.0,0.0,19647300.0,41.59699359551156,2,3
27009,8781000.0,2.0,1.0,26831000.0,56.80622452760281,2,1
27011,1550000.0,4.0,12.0,38150000.0,80.77065579844387,2,2
27013,28875750.0,4.0,1.0,64925750.0,137.45990578521145,3,4
27015,56230000.0,5.0,18.0,102130000.0,216.2282326787699,3,3
27017,78439300.0,17.0,7.0,231789300.0,490.7411210501244,3,1
27019,42271000.0,2.0,4.0,60471000.0,128.02837029587678,3,2
27021,499800.0,5.0,10.0,45999800.0,97.39014449796221,2,2
27023,1315000.0,2.0,0.0,19315000.0,40.89345260149261,2,2
27025,6026600.0,0.0,0.0,6026600.0,12.759434711268725,1,2
27027,91144900.0,3.0,2.0,118244900.0,250.34647753136082,3,3
27029,2606200.0,0.0,0.0,2606200.0,5.517810829407717,1,3
27031,1122000.0,2.0,5.0,19372000.0,41.0141322182819,2,1
27033,59048720.0,2.0,19.0,77998720.0,165.1378182395596,3,3
27035,3924500.0,2.0,5.0,22174500.0,46.94754671042185,2,3
27037,336497500.0,3.0,20.0,364497500.0,771.7090986079501,4,3
27039,15416350.0,0.0,1.0,15466350.0,32.74514370401736,2,2
27041,859000.0,0.0,7.0,1209000.0,2.559678187688562,1,2
27043,15431000.0,2.0,3.0,33581000.0,71.09723177896575,2,2
27045,62446500.0,6.0,9.0,116896500.0,247.4916635791034,3,2
27047,28899000.0,4.0,23.0,66049000.0,139.8380352511512,3,3
27049,11560200.0,6.0,5.0,65810200.0,139.33245117239187,3,3
27051,7879000.0,0.0,1.0,7929000.0,16.787169851267667,2,2
27053,902037700.0,9.0,125.0,989287700.0,2094.50632509395,4,3
27055,67803850.0,2.0,34.0,87503850.0,185.26194886995185,3,2
27057,9478900.0,0.0,5.0,9728900.0,20.597893399671836,2,3
27059,605200.0,0.0,1.0,655200.0,1.3871804371989627,0,2
27061,210900.0,8.0,4.0,72410900.0,153.30736251521728,3,2
27063,36288000.0,2.0,6.0,54588000.0,115.57296353146668,3,2
27065,427700.0,0.0,3.0,577700.0,1.2230985020907215,0,2
27067,18090000.0,2.0,5.0,36340000.0,76.93854866881914,2,3
27069,29610000.0,0.0,2.0,29710000.0,62.90160376859154,2,3
27071,3062000.0,0.0,0.0,3062000.0,6.482824326470121,1,0
27073,2863500.0,0.0,1.0,2913500.0,6.168422166940137,1,2
27075,3256000.0,4.0,8.0,39656000.0,83.95913830519241,2,1
27077,2730200.0,0.0,4.0,2930200.0,6.203779177473138,1,2
27079,63913500.0,1.0,35.0,74663500.0,158.07653628327952,3,3
27081,4207720.0,0.0,0.0,4207720.0,8.90852696765998,1,2
27083,5068720.0,2.0,8.0,23468720.0,49.687651511141695,2,2
27085,2252700.0,4.0,25.0,39502700.0,83.634573651617,2,2
27087,2295700.0,0.0,0.0,2295700.0,4.860424495845022,1,2
27089,41834300.0,0.0,0.0,41834300.0,88.57100513417669,2,3
27091,5572000.0,0.0,0.0,5572000.0,11.796961837717673,1,2
27093,13360500.0,0.0,7.0,13710500.0,29.027682210342455,2,2
27095,688050.0,0.0,0.0,688050.0,1.4567300058222623,0,1
27097,19142500.0,1.0,26.0,29442500.0,62.33525644418568,2,3
27099,19947750.0,14.0,15.0,146697750.0,310.58646059387075,3,2
27101,27076720.0,4.0,3.0,63226720.0,133.86274281479913,3,2
27103,128862000.0,2.0,7.0,147212000.0,311.67522362779863,3,3
27105,61622720.0,8.0,20.0,134622720.0,285.02137299528925,3,3
27107,89342500.0,0.0,6.0,89642500.0,189.78986926374847,3,3
27109,71888950.0,18.0,92.0,238488950.0,504.9255279733234,3,3
27111,24939100.0,1.0,11.0,34489100.0,73.01984862118245,2,5
27113,4128000.0,0.0,0.0,4128000.0,8.739744879055735,1,1
27115,3862000.0,3.0,10.0,31362000.0,66.39919546922141,2,2
27117,6006220.0,0.0,0.0,6006220.0,12.716286455300905,1,2
27119,1228342900.0,5.0,3.0,1273492900.0,2696.2216694013655,4,4
27121,3551000.0,0.0,2.0,3651000.0,7.729847033292754,1,2
27123,188062200.0,16.0,441.0,354112200.0,749.7214841475679,4,2
27125,6287200.0,0.0,1.0,6337200.0,13.417032763457366,1,3
27127,6342000.0,0.0,1.0,6392000.0,13.533054570475839,1,2
27129,26227000.0,1.0,6.0,35527000.0,75.21727623987721,2,2
27131,84401100.0,2.0,1.0,102451100.0,216.9080611866829,3,3
27133,29735720.0,8.0,4.0,101935720.0,215.8169057322818,3,2
27135,427642200.0,0.0,1.0,427692200.0,905.5040491187211,4,3
27137,97389800.0,34.0,83.0,407539800.0,862.8376647435559,4,3
27139,210348000.0,0.0,1.0,210398000.0,445.45175461811255,3,2
27141,30694000.0,0.0,1.0,30744000.0,65.09077436087439,2,2
27143,5885400.0,1.0,0.0,14885400.0,31.51516434658339,2,2
27145,23643900.0,7.0,56.0,89443900.0,189.36939607261948,3,3
27147,48465200.0,0.0,1.0,48515200.0,102.71571481501086,3,2
27149,421500.0,0.0,0.0,421500.0,0.8923940083628857,0,2
27151,14185000.0,2.0,8.0,32585000.0,68.98851426454242,2,3
27153,2213200.0,0.0,1.0,2263200.0,4.791615942412534,1,2
27155,5000000.0,0.0,0.0,5000000.0,10.585931297305882,1,2
27157,44258350.0,2.0,8.0,62658350.0,132.65939766050917,3,2
27159,8084600.0,0.0,28.0,9484600.0,20.080664796485472,2,3
27161,5510000.0,0.0,1.0,5560000.0,11.771555602604138,1,2
27163,64634600.0,5.0,27.0,110984600.0,234.97507013179484,3,3
27165,23160000.0,0.0,0.0,23160000.0,49.03403376912084,2,3
27167,91000600.0,0.0,0.0,91000600.0,192.66521992272268,3,3
27169,58541500.0,12.0,17.0,167391500.0,354.39898375059545,3,2
27171,84677000.0,2.0,8.0,103077000.0,218.23320806647962,3,3
27173,26125000.0,11.0,15.0,125875000.0,266.50082040967555,3,3
28001,251493400.0,2.0,14.0,270193400.0,572.0497538770974,3,4
28003,7165550.0,7.0,37.0,72015550.0,152.47033292753932,3,2
28005,151838400.0,2.0,2.0,169938400.0,359.7912454348171,3,3
28007,176424250.0,0.0,11.0,176974250.0,374.68745037844707,3,4
28009,4362220.0,8.0,8.0,76762220.0,162.51991742973587,3,3
28011,32843700.0,6.0,39.0,88793700.0,187.99280156671782,3,3
28013,2210520.0,2.0,2.0,20310520.0,43.0011538665114,2,3
28015,15332100.0,2.0,0.0,33332100.0,70.57026411898588,2,3
28017,4286850.0,3.0,29.0,32736850.0,69.31000899804161,2,3
28019,201410500.0,6.0,60.0,258410500.0,547.1031599004922,3,3
28021,48684500.0,1.0,2.0,57784500.0,122.34054940983432,3,4
28023,213004500.0,5.0,18.0,258904500.0,548.1490499126661,3,3
28025,9948070.0,0.0,2.0,10048070.0,21.273635738104062,2,3
28027,7780360.0,6.0,25.0,63030360.0,133.44701212089134,3,3
28029,176943000.0,7.0,47.0,242293000.0,512.9794103636267,3,4
28031,415550100.0,2.0,29.0,435000100.0,920.9762345842374,4,5
28033,61124880.0,13.0,123.0,184274880.0,390.1442438998571,3,3
28035,1566277310.0,11.0,193.0,1674927310.0,3546.1330863282697,4,5
28037,11318400.0,0.0,0.0,11318400.0,23.963160959085375,2,3
28039,62179000.0,1.0,14.0,71879000.0,152.18123114380987,3,3
28041,45910000.0,1.0,31.0,56460000.0,119.536336209178,3,4
28043,18705000.0,2.0,19.0,37655000.0,79.72264860001059,2,2
28045,9779406350.0,114.0,0.0,10805406350.0,22877.05785211454,5,4
28047,17614273650.0,203.0,1.0,19441323650.0,41160.903297517594,5,5
28049,1450195750.0,12.0,41.0,1560245750.0,3303.3308632826975,4,5
28051,88544000.0,5.0,46.0,135844000.0,287.607050230244,3,4
28053,13751500.0,1.0,12.0,23351500.0,49.43947493780765,2,2
28055,6632000.0,0.0,0.0,6632000.0,14.04117927274652,1,2
28057,5228400.0,5.0,5.0,50478400.0,106.87217487958503,3,3
28059,7482129000.0,33.0,7.0,7779479000.0,16470.60604456677,5,4
28061,321195550.0,4.0,12.0,357795550.0,757.5198221563542,4,5
28063,50185000.0,2.0,1.0,68235000.0,144.46620441433336,3,2
28065,239583500.0,4.0,3.0,275733500.0,583.7791774731382,3,4
28067,1553952620.0,24.0,76.0,1773752620.0,3755.3646747472612,4,5
28069,222670000.0,4.0,35.0,260420000.0,551.3576456888795,3,4
28071,40200650.0,9.0,27.0,122550650.0,259.4625522680358,3,3
28073,842995000.0,2.0,46.0,863295000.0,1827.7563118615362,4,5
28075,977494710.0,6.0,54.0,1034194710.0,2189.5828296194354,4,4
28077,709952000.0,0.0,9.0,710402000.0,1504.0533530937385,4,4
28079,231101650.0,4.0,6.0,267401650.0,566.1390991372466,3,4
28081,24547390.0,8.0,40.0,98547390.0,208.6431800137617,3,4
28083,25411860.0,3.0,0.0,52411860.0,110.96566982480283,3,3
28085,226812910.0,4.0,14.0,263512910.0,557.9059122426296,3,4
28087,315382760.0,6.0,74.0,373082760.0,789.8856931138516,4,4
28089,590618060.0,4.0,22.0,627718060.0,1328.996051447626,4,4
28091,659813100.0,3.0,55.0,689563100.0,1459.933520351453,4,4
28093,7074470.0,7.0,38.0,71974470.0,152.38335891600065,3,3
28095,10298800.0,27.0,64.0,256498800.0,543.0557349282803,3,5
28097,33772800.0,0.0,3.0,33922800.0,71.82088604244959,2,3
28099,216008110.0,0.0,3.0,216158110.0,457.64698036309744,3,5
28101,249406000.0,0.0,8.0,249806000.0,528.8858307309586,3,4
28103,30848100.0,0.0,9.0,31298100.0,66.26390726724183,2,4
28105,228497700.0,0.0,22.0,229597700.0,486.10109564388927,3,3
28107,6916720.0,11.0,26.0,107216720.0,226.9977663684963,3,2
28109,2238262200.0,2.0,27.0,2257612200.0,4779.785529031917,5,5
28111,5584000.0,0.0,1.0,5634000.0,11.928227385804266,1,4
28113,594603000.0,2.0,4.0,612803000.0,1297.418091356587,4,4
28115,31304450.0,12.0,51.0,141854450.0,300.33229238342244,3,3
28117,3581910.0,0.0,34.0,5281910.0,11.18278727571058,1,2
28119,8096520.0,2.0,26.0,27396520.0,58.0035357010533,2,2
28121,921679650.0,3.0,111.0,954229650.0,2020.2819033504472,4,5
28123,280592960.0,1.0,6.0,289892960.0,613.7573916265284,3,4
28125,8895100.0,0.0,4.0,9095100.0,19.256020748425343,2,3
28127,220023000.0,2.0,28.0,239423000.0,506.90308579897317,3,4
28129,229573360.0,1.0,10.0,239073360.0,506.16283279521514,3,4
28131,551296500.0,0.0,8.0,551696500.0,1168.0442491928227,4,4
28133,22773900.0,4.0,3.0,58923900.0,124.7528714338644,3,3
28135,3358490.0,1.0,7.0,12708490.0,26.90624040649976,2,2
28137,2039250.0,2.0,15.0,20789250.0,44.014714444503255,2,3
28139,6011350.0,1.0,7.0,15361350.0,32.52283914677393,2,3
28141,4332300.0,5.0,3.0,49482300.0,104.76324564653576,3,2
28143,1004000060.0,2.0,1.0,1022050060.0,2163.8703435134703,4,1
28145,3969270.0,2.0,24.0,23169270.0,49.053660085746046,2,2
28147,741131900.0,2.0,8.0,759531900.0,1608.07050230244,4,4
28149,395280960.0,5.0,15.0,441030960.0,933.7446885089715,4,4
28151,36418360.0,9.0,14.0,118118360.0,250.0785687820886,3,4
28153,5764750.0,0.0,2.0,5864750.0,12.416768115174932,1,4
28155,14401300.0,1.0,23.0,24551300.0,51.97967501190918,2,3
28157,38573800.0,1.0,0.0,47573800.0,100.72259567035411,3,3
28159,241877500.0,13.0,86.0,363177500.0,768.9144127454613,4,3
28161,1023470.0,3.0,2.0,28123470.0,59.542624252368604,2,2
28163,218125460.0,12.0,61.0,329175460.0,696.925760863812,4,4
29001,6818500.0,2.0,15.0,25568500.0,54.133276875033076,2,2
29003,2628000.0,0.0,14.0,3328000.0,7.045995871486794,1,2
29005,5873000.0,0.0,0.0,5873000.0,12.434234901815486,1,2
29007,45000.0,0.0,5.0,295000.0,0.6245699465410469,0,2
29009,45996500.0,3.0,12.0,73596500.0,155.81749854443444,3,4
29011,54650500.0,3.0,18.0,82550500.0,174.77478431164982,3,3
29013,15613800.0,2.0,0.0,33613800.0,71.16667548827607,2,2
29015,3006000.0,6.0,48.0,59406000.0,125.77356692955061,3,2
29017,29267000.0,3.0,44.0,58467000.0,123.78552903191658,3,3
29019,9933000.0,8.0,264.0,95133000.0,201.41428042132006,3,3
29021,2249000.0,5.0,20.0,48249000.0,102.15211983274229,3,2
29023,109375000.0,18.0,106.0,276675000.0,585.772508336421,3,4
29025,616000.0,0.0,12.0,1216000.0,2.57449849150479,1,0
29027,3337000.0,4.0,41.0,41387000.0,87.62398772031969,2,3
29029,263944000.0,5.0,34.0,310644000.0,657.6912083840575,4,3
29031,39643000.0,10.0,72.0,133243000.0,282.10024876938553,3,4
29033,1368000.0,0.0,0.0,1368000.0,2.896310802942889,1,2
29035,35675000.0,1.0,11.0,45225000.0,95.7497485841317,2,3
29037,16198500.0,7.0,12.0,79798500.0,168.94828772561266,3,3
29039,53156000.0,4.0,42.0,91256000.0,193.20594929338907,3,3
29041,1061000.0,2.0,0.0,19061000.0,40.355687291589476,2,1
29043,82137750.0,6.0,16.0,136937750.0,289.92272270152966,3,3
29045,8944000.0,1.0,1.0,17994000.0,38.0966495527444,2,2
29047,119283500.0,8.0,19.0,192233500.0,406.99412480813,3,4
